Timestamp,Event_Type,Activation_Operation,Network,Protocol,External_ID,Bandwidth_bps,Raw_Log
2026-09-03 19:07:57,started,,24.42.149.9/32,UDP,kentik_63592,0,"2026-09-03 19:07:57,642 | INFO  | Detection event: Protected object (null): attack started on network 24.42.149.9/32 protocol UDP external ID kentik_63592 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 19:07:57,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63592,,"2026-09-03 19:07:57,645 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 64416 pps destination 24.42.149.9/32,source IP N/A, with External Attack Id kentik_63592."
2026-09-03 19:07:58,started,,24.42.149.9/32,UDP,kentik_63592,0,"2026-09-03 19:07:58,607 | INFO  | Detection event: Protected object (null): attack started on network 24.42.149.9/32 protocol UDP external ID kentik_63592 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 19:07:58,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63592,,"2026-09-03 19:07:58,955 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-1. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 64416 pps destination 24.42.149.9/32,source IP N/A, with External Attack Id kentik_63592."
2026-09-03 19:11:23,,,,N,kentik_63588,,"2026-09-03 19:11:23,816 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 143.59.170.201/32,source IP N/A, with External Attack Id kentik_63588."
2026-09-03 19:13:12,ended,,67.149.62.19/32,N,kentik_63589,,"2026-09-03 19:13:12,989 | INFO  | Detection event: Protected object (null): attack ended on network 67.149.62.19/32 protocol N/A external ID kentik_63589 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 19:38:04,,,,N,kentik_63588,,"2026-09-03 19:38:04,616 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-2. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 143.59.170.201/32,source IP N/A, with External Attack Id kentik_63588."
2026-09-03 19:43:24,,,,N,kentik_63589,,"2026-09-03 19:43:24,951 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-2. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 67.149.62.19/32,source IP N/A, with External Attack Id kentik_63589."
2026-09-03 19:43:26,,,,N,kentik_63589,,"2026-09-03 19:43:26,079 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 67.149.62.19/32,source IP N/A, with External Attack Id kentik_63589."
2026-09-03 19:45:29,ended,,72.15.118.174/32,N,kentik_63590,,"2026-09-03 19:45:29,922 | INFO  | Detection event: Protected object (null): attack ended on network 72.15.118.174/32 protocol N/A external ID kentik_63590 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 19:50:44,ended,,69.14.136.111/32,N,kentik_63591,,"2026-09-03 19:50:44,415 | INFO  | Detection event: Protected object (null): attack ended on network 69.14.136.111/32 protocol N/A external ID kentik_63591 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 19:53:00,ended,,24.42.149.9/32,N,kentik_63592,,"2026-09-03 19:53:00,424 | INFO  | Detection event: Protected object (null): attack ended on network 24.42.149.9/32 protocol N/A external ID kentik_63592 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 19:53:01,ended,,24.42.149.9/32,N,kentik_63592,,"2026-09-03 19:53:01,291 | INFO  | Detection event: Protected object (null): attack ended on network 24.42.149.9/32 protocol N/A external ID kentik_63592 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 20:14:16,started,,67.149.88.27/32,UDP,kentik_63594,0,"2026-09-03 20:14:16,503 | INFO  | Detection event: Protected object (null): attack started on network 67.149.88.27/32 protocol UDP external ID kentik_63594 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 20:14:16,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63594,,"2026-09-03 20:14:16,409 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 54416 pps destination 67.149.88.27/32,source IP N/A, with External Attack Id kentik_63594."
2026-09-03 20:14:16,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63594,,"2026-09-03 20:14:16,506 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-2. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 54416 pps destination 67.149.88.27/32,source IP N/A, with External Attack Id kentik_63594."
2026-09-03 20:15:31,started,,69.14.16.13/32,UDP,kentik_63595,0,"2026-09-03 20:15:31,593 | INFO  | Detection event: Protected object (null): attack started on network 69.14.16.13/32 protocol UDP external ID kentik_63595 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 20:15:31,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63595,,"2026-09-03 20:15:31,588 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 59917 pps destination 69.14.16.13/32,source IP N/A, with External Attack Id kentik_63595."
2026-09-03 20:15:31,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63595,,"2026-09-03 20:15:31,598 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-2. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 59917 pps destination 69.14.16.13/32,source IP N/A, with External Attack Id kentik_63595."
2026-09-03 20:15:33,,,,N,kentik_63590,,"2026-09-03 20:15:33,684 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-1. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 72.15.118.174/32,source IP N/A, with External Attack Id kentik_63590."
2026-09-03 20:15:48,,,,N,kentik_63590,,"2026-09-03 20:15:48,298 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 72.15.118.174/32,source IP N/A, with External Attack Id kentik_63590."
2026-09-03 20:20:47,,,,N,kentik_63591,,"2026-09-03 20:20:47,628 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-2. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 69.14.136.111/32,source IP N/A, with External Attack Id kentik_63591."
2026-09-03 20:20:48,,,,N,kentik_63591,,"2026-09-03 20:20:48,718 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 69.14.136.111/32,source IP N/A, with External Attack Id kentik_63591."
2026-09-03 20:23:08,,,,N,kentik_63592,,"2026-09-03 20:23:08,918 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 24.42.149.9/32,source IP N/A, with External Attack Id kentik_63592."
2026-09-03 20:23:14,,,,N,kentik_63592,,"2026-09-03 20:23:14,251 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-1. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 24.42.149.9/32,source IP N/A, with External Attack Id kentik_63592."
2026-09-03 20:48:46,started,,75.76.149.136/32,UDP,kentik_63596,0,"2026-09-03 20:48:46,940 | INFO  | Detection event: Protected object (null): attack started on network 75.76.149.136/32 protocol UDP external ID kentik_63596 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 20:48:46,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63596,,"2026-09-03 20:48:46,948 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 69416 pps destination 75.76.149.136/32,source IP N/A, with External Attack Id kentik_63596."
2026-09-03 20:48:48,started,,75.76.149.136/32,UDP,kentik_63596,0,"2026-09-03 20:48:48,050 | INFO  | Detection event: Protected object (null): attack started on network 75.76.149.136/32 protocol UDP external ID kentik_63596 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 20:48:48,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63596,,"2026-09-03 20:48:48,050 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-1. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 69416 pps destination 75.76.149.136/32,source IP N/A, with External Attack Id kentik_63596."
2026-09-03 20:55:17,ended,,67.149.88.27/32,N,kentik_63594,,"2026-09-03 20:55:17,608 | INFO  | Detection event: Protected object (null): attack ended on network 67.149.88.27/32 protocol N/A external ID kentik_63594 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 20:56:32,ended,,69.14.16.13/32,N,kentik_63595,,"2026-09-03 20:56:32,838 | INFO  | Detection event: Protected object (null): attack ended on network 69.14.16.13/32 protocol N/A external ID kentik_63595 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 21:22:48,started,,50.4.43.232/32,UDP,kentik_63597,0,"2026-09-03 21:22:48,836 | INFO  | Detection event: Protected object (null): attack started on network 50.4.43.232/32 protocol UDP external ID kentik_63597 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 21:22:48,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63597,,"2026-09-03 21:22:48,784 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 58500 pps destination 50.4.43.232/32,source IP N/A, with External Attack Id kentik_63597."
2026-09-03 21:22:48,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63597,,"2026-09-03 21:22:48,839 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-2. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 58500 pps destination 50.4.43.232/32,source IP N/A, with External Attack Id kentik_63597."
2026-09-03 21:25:32,,,,N,kentik_63594,,"2026-09-03 21:25:32,365 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-2. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 67.149.88.27/32,source IP N/A, with External Attack Id kentik_63594."
2026-09-03 21:25:33,,,,N,kentik_63594,,"2026-09-03 21:25:33,600 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 67.149.88.27/32,source IP N/A, with External Attack Id kentik_63594."
2026-09-03 21:26:33,,,,N,kentik_63595,,"2026-09-03 21:26:33,669 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 69.14.16.13/32,source IP N/A, with External Attack Id kentik_63595."
2026-09-03 21:26:52,,,,N,kentik_63595,,"2026-09-03 21:26:52,495 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-2. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 69.14.16.13/32,source IP N/A, with External Attack Id kentik_63595."
2026-09-03 21:40:04,ended,,75.76.149.136/32,N,kentik_63596,,"2026-09-03 21:40:04,612 | INFO  | Detection event: Protected object (null): attack ended on network 75.76.149.136/32 protocol N/A external ID kentik_63596 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 21:40:05,ended,,75.76.149.136/32,N,kentik_63596,,"2026-09-03 21:40:05,544 | INFO  | Detection event: Protected object (null): attack ended on network 75.76.149.136/32 protocol N/A external ID kentik_63596 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 21:50:20,started,,76.73.169.231/32,UDP,kentik_63598,0,"2026-09-03 21:50:20,545 | INFO  | Detection event: Protected object (null): attack started on network 76.73.169.231/32 protocol UDP external ID kentik_63598 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 21:50:20,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63598,,"2026-09-03 21:50:20,516 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 78166 pps destination 76.73.169.231/32,source IP N/A, with External Attack Id kentik_63598."
2026-09-03 21:50:20,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63598,,"2026-09-03 21:50:20,547 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-2. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 78166 pps destination 76.73.169.231/32,source IP N/A, with External Attack Id kentik_63598."
2026-09-03 22:05:35,ended,,50.4.43.232/32,N,kentik_63597,,"2026-09-03 22:05:35,768 | INFO  | Detection event: Protected object (null): attack ended on network 50.4.43.232/32 protocol N/A external ID kentik_63597 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 22:10:16,,,,N,kentik_63596,,"2026-09-03 22:10:16,947 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 75.76.149.136/32,source IP N/A, with External Attack Id kentik_63596."
2026-09-03 22:16:51,started,,24.192.34.199/32,UDP,kentik_63599,0,"2026-09-03 22:16:51,089 | INFO  | Detection event: Protected object (null): attack started on network 24.192.34.199/32 protocol UDP external ID kentik_63599 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 22:16:51,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63599,,"2026-09-03 22:16:51,083 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 63416 pps destination 24.192.34.199/32,source IP N/A, with External Attack Id kentik_63599."
2026-09-03 22:16:51,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63599,,"2026-09-03 22:16:51,093 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-2. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 63416 pps destination 24.192.34.199/32,source IP N/A, with External Attack Id kentik_63599."
2026-09-03 22:28:55,,,,N,kentik_63596,,"2026-09-03 22:28:55,577 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-1. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 75.76.149.136/32,source IP N/A, with External Attack Id kentik_63596."
2026-09-03 22:33:07,ended,,76.73.169.231/32,N,kentik_63598,,"2026-09-03 22:33:07,080 | INFO  | Detection event: Protected object (null): attack ended on network 76.73.169.231/32 protocol N/A external ID kentik_63598 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 22:35:38,,,,N,kentik_63597,,"2026-09-03 22:35:38,812 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 50.4.43.232/32,source IP N/A, with External Attack Id kentik_63597."
2026-09-03 22:42:22,started,,207.98.241.5/32,UDP,kentik_63600,0,"2026-09-03 22:42:22,317 | INFO  | Detection event: Protected object (null): attack started on network 207.98.241.5/32 protocol UDP external ID kentik_63600 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 22:42:22,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63600,,"2026-09-03 22:42:22,319 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 56416 pps destination 207.98.241.5/32,source IP N/A, with External Attack Id kentik_63600."
2026-09-03 22:58:38,started,,24.96.33.83/32,UDP,kentik_63601,0,"2026-09-03 22:58:38,152 | INFO  | Detection event: Protected object (null): attack started on network 24.96.33.83/32 protocol UDP external ID kentik_63601 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 22:58:38,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63601,,"2026-09-03 22:58:38,154 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 67916 pps destination 24.96.33.83/32,source IP N/A, with External Attack Id kentik_63601."
2026-09-03 22:58:39,started,,24.96.33.83/32,UDP,kentik_63601,0,"2026-09-03 22:58:39,225 | INFO  | Detection event: Protected object (null): attack started on network 24.96.33.83/32 protocol UDP external ID kentik_63601 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 22:58:39,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63601,,"2026-09-03 22:58:39,226 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-1. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 67916 pps destination 24.96.33.83/32,source IP N/A, with External Attack Id kentik_63601."
2026-09-03 23:03:20,,,,N,kentik_63598,,"2026-09-03 23:03:20,885 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 76.73.169.231/32,source IP N/A, with External Attack Id kentik_63598."
2026-09-03 23:03:53,started,,69.14.3.156/32,UDP,kentik_63602,0,"2026-09-03 23:03:53,542 | INFO  | Detection event: Protected object (null): attack started on network 69.14.3.156/32 protocol UDP external ID kentik_63602 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 23:03:53,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63602,,"2026-09-03 23:03:53,459 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 50833 pps destination 69.14.3.156/32,source IP N/A, with External Attack Id kentik_63602."
2026-09-03 23:03:53,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63602,,"2026-09-03 23:03:53,545 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-2. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 50833 pps destination 69.14.3.156/32,source IP N/A, with External Attack Id kentik_63602."
2026-09-03 23:31:08,ended,,207.98.241.5/32,N,kentik_63600,,"2026-09-03 23:31:08,765 | INFO  | Detection event: Protected object (null): attack ended on network 207.98.241.5/32 protocol N/A external ID kentik_63600 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 23:33:24,started,,69.73.49.9/32,UDP,kentik_63603,0,"2026-09-03 23:33:24,638 | INFO  | Detection event: Protected object (null): attack started on network 69.73.49.9/32 protocol UDP external ID kentik_63603 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 23:33:24,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63603,,"2026-09-03 23:33:24,641 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 54917 pps destination 69.73.49.9/32,source IP N/A, with External Attack Id kentik_63603."
2026-09-03 23:33:25,started,,69.73.49.9/32,UDP,kentik_63603,0,"2026-09-03 23:33:25,671 | INFO  | Detection event: Protected object (null): attack started on network 69.73.49.9/32 protocol UDP external ID kentik_63603 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-03 23:33:25,activation,WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject,,UDP,kentik_63603,,"2026-09-03 23:33:25,673 | INFO  | [DFC00360] Workflow WOW-AutoMitigation event AttackStart triggered up operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-1. Criteria AttackStart fulfilled by protocol UDP bandwidth 0 bps rate 54917 pps destination 69.73.49.9/32,source IP N/A, with External Attack Id kentik_63603."
2026-09-03 23:35:40,ended,,24.192.34.199/32,N,kentik_63599,,"2026-09-03 23:35:40,641 | INFO  | Detection event: Protected object (null): attack ended on network 24.192.34.199/32 protocol N/A external ID kentik_63599 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 23:40:56,ended,,24.96.33.83/32,N,kentik_63601,,"2026-09-03 23:40:56,930 | INFO  | Detection event: Protected object (null): attack ended on network 24.96.33.83/32 protocol N/A external ID kentik_63601 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-03 23:44:11,ended,,69.14.3.156/32,N,kentik_63602,,"2026-09-03 23:44:11,423 | INFO  | Detection event: Protected object (null): attack ended on network 69.14.3.156/32 protocol N/A external ID kentik_63602 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-04 00:01:25,,,,N,kentik_63600,,"2026-09-04 00:01:25,193 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 207.98.241.5/32,source IP N/A, with External Attack Id kentik_63600."
2026-09-04 00:05:45,,,,N,kentik_63599,,"2026-09-04 00:05:45,867 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-2. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 24.192.34.199/32,source IP N/A, with External Attack Id kentik_63599."
2026-09-04 00:11:04,,,,N,kentik_63601,,"2026-09-04 00:11:04,487 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-RESIDENTAL-1. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 24.96.33.83/32,source IP N/A, with External Attack Id kentik_63601."
2026-09-04 00:11:05,,,,N,kentik_63601,,"2026-09-04 00:11:05,951 | INFO  | [DFC00361] Workflow WOW-AutoMitigation event AttackTermination triggered down operation WOW-DEFAULT-OutOfPath-Divert-Mitigate-Inject for protected object WOW-ARIN. Criteria AttackTermination fulfilled by protocol N/A bandwidth N/A bps rate N/A pps destination 24.96.33.83/32,source IP N/A, with External Attack Id kentik_63601."
2026-09-04 00:13:26,started,,96.27.242.7/32,UDP,kentik_63604,369062152,"2026-09-04 00:13:26,941 | INFO  | Detection event: Protected object (null): attack started on network 96.27.242.7/32 protocol UDP external ID kentik_63604 bandwidth 369062152(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
